rank,objective,spearman_score_vs_target,pearson_score_vs_target,top_bucket_target_mean,bottom_bucket_target_mean,top_bottom_spread,complexity_penalty,concentration_penalty,max_weight,weight_entropy,effective_n_features,n_features,features,weights
2110,0.5274367869065012,0.662880330569759,0.6575659905856952,0.6995511583011583,0.3292953667953668,0.3702557915057915,0.03,0.0,0.36193820077919986,1.5910163486548154,4.270897197474738,6,rank__trades_per_month|rank__win_rate_is|rank__profit_factor_is|rank__avg_win_total|rank__active_months|rank__profit_factor_oos,0.20621587|0.36193820|0.04108654|0.07743597|0.11279614|0.20052729
2111,0.5273147513902833,0.6881159892670529,0.6950761703653214,0.6677799227799229,0.3294208494208495,0.33835907335907345,0.03,0.0,0.30864905720373076,1.5407988040170675,4.094378881590519,6,rank__profit_factor_oos|rank__trade_count_oos|rank__net_profit_total|rank__expectancy_oos|rank__avg_loss_total|rank__expectancy_is,0.21014054|0.30864906|0.04423959|0.04229279|0.30500240|0.08967563
2112,0.5273125926389787,0.6508993165520884,0.6852119922293156,0.7243870656370657,0.34256756756756757,0.3818194980694981,0.045,0.0,0.2700595735158398,1.805483831457651,5.523335171467594,7,rank__expectancy_total|rank__trade_count_total|rank__profit_factor_total|rank__expectancy_is|rank__trades_per_month|rank__avg_win_total|rank__net_profit_is,0.04446150|0.19596491|0.27005957|0.05910683|0.17966251|0.10909190|0.14165278
2113,0.5272726321430937,0.6712774071433304,0.6970276006646579,0.7090588803088803,0.36795849420849425,0.34110038610038607,0.0,0.0,0.37859733648725225,1.301903471902779,3.4686729341912073,4,rank__payoff_ratio_total|rank__trade_count_oos|rank__net_profit_oos|rank__expectancy_total,0.25304634|0.37859734|0.10329828|0.26505804
2114,0.5272561079229495,0.6573563278150111,0.6940051191444047,0.6940733590733591,0.30720559845559847,0.3868677606177606,0.045,0.0,0.2185312114927135,1.8341450637375096,5.852652423740932,7,rank__profit_factor_is|rank__trades_per_month|rank__trade_count_is|rank__net_profit_oos|rank__profit_factor_total|rank__net_profit_is|rank__net_profit_total,0.21718133|0.08895156|0.03476295|0.21853121|0.18377554|0.13441265|0.12238476
2115,0.5272325399628867,0.6753352536709469,0.7109238547432998,0.6960424710424711,0.35240830115830113,0.34363416988416995,0.015,0.0,0.3019796437752878,1.535326011603648,4.411621903231108,5,rank__trade_count_is|rank__trades_per_month|rank__win_rate_total|rank__net_profit_total|rank__payoff_ratio_total,0.23363998|0.20592538|0.07877998|0.30197964|0.17967501
2116,0.5271906723280421,0.6606144527641923,0.6993196147776305,0.7389864864864865,0.3858445945945946,0.3531418918918919,0.045,0.0,0.21886392922360876,1.8103492541704833,5.785761253269386,7,rank__avg_loss_total|rank__trades_per_month|rank__net_profit_oos|rank__trade_count_is|rank__active_months|rank__expectancy_is|rank__trade_count_total,0.11606540|0.21886393|0.19550880|0.20438365|0.01583047|0.11656875|0.13277900
2117,0.5271050166546266,0.6710700719192917,0.6634755712009192,0.6845994208494209,0.32307915057915054,0.3615202702702704,0.03,0.0,0.2837102526063491,1.6557594299372032,4.865197335538876,6,rank__win_rate_total|rank__win_rate_oos|rank__profit_factor_oos|rank__net_profit_is|rank__trade_count_total|rank__active_months,0.24092723|0.13835525|0.15796821|0.28371025|0.03086610|0.14817295
2118,0.5270290070598797,0.6812443075560527,0.6931887225433251,0.671645752895753,0.3290057915057915,0.3426399613899615,0.0,0.0,0.39661498006068546,1.2836217146407982,3.3569689375938365,4,rank__profit_factor_oos|rank__trades_per_month|rank__profit_factor_total|rank__win_rate_total,0.20839903|0.29533779|0.09964820|0.39661498
2119,0.5269911333280529,0.6881604182436326,0.6998963208196065,0.6522828185328187,0.3070608108108108,0.34522200772200784,0.0,0.024740010083763198,0.4994800201675264,1.038488118974156,2.6628558371913376,3,rank__win_rate_oos|rank__profit_factor_total|rank__net_profit_total,0.49948002|0.27021305|0.23030693
2120,0.5269320670140492,0.6736469525609168,0.7123549518407344,0.7168339768339769,0.3775,0.33933397683397687,0.045,0.0,0.26447221108835184,1.8248475684373806,5.672868347088564,7,rank__net_profit_total|rank__net_profit_is|rank__net_profit_oos|rank__avg_win_total|rank__trade_count_oos|rank__profit_factor_total|rank__trades_per_month,0.20090153|0.11999532|0.04783418|0.14492099|0.15375835|0.06811741|0.26447221
2121,0.5269155179240909,0.6580820010991469,0.6892585261123786,0.7170849420849421,0.35283783783783784,0.36424710424710427,0.015,0.0,0.2548106759567372,1.5613305230283672,4.609792387627059,5,rank__net_profit_oos|rank__trade_count_is|rank__trades_per_month|rank__trade_count_oos|rank__expectancy_total,0.09474027|0.24613435|0.22097225|0.25481068|0.18334246
2122,0.5268802280833111,0.6766533133094793,0.6391939967640357,0.6705308880308881,0.3126351351351352,0.3578957528957529,0.03,0.0,0.30437549845962464,1.5832032543382963,4.391450759970126,6,rank__expectancy_is|rank__profit_factor_total|rank__avg_win_total|rank__avg_loss_total|rank__active_months|rank__profit_factor_oos,0.02357824|0.09603755|0.09475746|0.25661361|0.22463764|0.30437550
2123,0.5267430510594366,0.6856723955551669,0.7005173973075935,0.6653957528957528,0.3290057915057915,0.3363899613899613,0.0,0.0,0.37160572904124123,1.3274321694353326,3.575025965998804,4,rank__trade_count_is|rank__active_months|rank__expectancy_oos|rank__win_rate_oos,0.29096617|0.17303008|0.16439802|0.37160573
2124,0.5267018878900996,0.6720178900863262,0.6560811100936154,0.6641988416988418,0.2953861003861004,0.3688127413127414,0.0,0.022801374721502593,0.4956027494430052,0.9096616858370598,2.3052179230571164,3,rank__profit_factor_is|rank__active_months|rank__profit_factor_oos,0.42679543|0.07760182|0.49560275
2125,0.5266380095276898,0.6531355750399355,0.6869182392618771,0.7143291505791506,0.3366457528957529,0.3776833976833977,0.03,0.0,0.27323069938915434,1.6629624373287104,4.8267845538150596,6,rank__trade_count_oos|rank__win_rate_is|rank__trade_count_is|rank__net_profit_oos|rank__profit_factor_is|rank__expectancy_total,0.26406795|0.06959210|0.15706229|0.17007950|0.27323070|0.06596747
2126,0.5266311185094348,0.6905743926377986,0.6873000131930982,0.6495849420849422,0.30888513513513516,0.34069980694980706,0.0,0.025375417193151423,0.5007508343863029,1.011873945229016,2.572230762287783,3,rank__win_rate_is|rank__profit_factor_oos|rank__expectancy_oos,0.50075083|0.16779749|0.33145167
2127,0.5266027889710362,0.6463971802586745,0.6827808766631579,0.7021332046332047,0.300796332046332,0.40133687258687273,0.045,0.0,0.28220802705751974,1.8059677254785176,5.3989883813435,7,rank__net_profit_is|rank__avg_loss_total|rank__profit_factor_oos|rank__expectancy_oos|rank__trade_count_oos|rank__profit_factor_total|rank__trades_per_month,0.28220803|0.23307805|0.08053722|0.11656289|0.06052474|0.14297255|0.08411652
2128,0.5265621271460705,0.6488703932882802,0.6617380859929546,0.7160038610038609,0.32809845559845563,0.3879054054054053,0.045,0.0,0.23007294824973562,1.8663631181035454,6.0561454717864995,7,rank__trade_count_is|rank__net_profit_total|rank__win_rate_oos|rank__trade_count_total|rank__net_profit_is|rank__win_rate_is|rank__trade_count_oos,0.07236029|0.23007295|0.08583266|0.17986259|0.19312088|0.14618532|0.09256531
2129,0.5265263846242038,0.6576377113333495,0.695699745173644,0.6928185328185329,0.3116795366795367,0.3811389961389962,0.03,0.0,0.2639974200724202,1.6429592375069446,4.769456258010841,6,rank__profit_factor_total|rank__trade_count_oos|rank__expectancy_total|rank__trade_count_total|rank__net_profit_is|rank__payoff_ratio_total,0.24786070|0.03520726|0.22572329|0.26399742|0.09725186|0.12995947
2130,0.5264882624536205,0.6541130125246899,0.693508324306899,0.7259942084942086,0.3511196911196911,0.3748745173745175,0.0,0.0637200885297041,0.5774401770594082,0.9574491328248534,2.3276498427078325,3,rank__expectancy_total|rank__trade_count_is|rank__net_profit_is,0.57744018|0.27002650|0.15253332
2131,0.5263543959639845,0.6628062822754595,0.6870973603097204,0.71378861003861,0.3592567567567567,0.3545318532818533,0.015,0.0,0.380865059907832,1.4706446911359874,3.899756885291169,5,rank__win_rate_is|rank__avg_win_total|rank__trades_per_month|rank__expectancy_total|rank__win_rate_oos,0.13090195|0.38086506|0.24253845|0.17395952|0.07173502
2132,0.5262732024915328,0.6473301887668492,0.6735255241701094,0.7312934362934362,0.3506370656370656,0.38065637065637065,0.045,0.0,0.19264369678895188,1.8241337112514477,6.027476593028103,7,rank__trades_per_month|rank__trade_count_total|rank__expectancy_is|rank__payoff_ratio_total|rank__net_profit_total|rank__active_months|rank__win_rate_total,0.19264370|0.01109281|0.12775759|0.14727866|0.18055493|0.17423240|0.16643991
2133,0.5261521162495201,0.6529726687924765,0.6776315520870159,0.7220366795366796,0.35359555984555985,0.36844111969111976,0.015,0.0,0.4213698139762299,1.3855949116181328,3.429625318308179,5,rank__win_rate_oos|rank__avg_win_total|rank__trade_count_total|rank__net_profit_total|rank__trades_per_month,0.28664697|0.06529152|0.42136981|0.14417191|0.08251979
2134,0.5260573216440628,0.6337941605688876,0.6443216593020655,0.7074276061776061,0.28849420849420854,0.4189333976833976,0.03,0.003744979757426381,0.4574899595148528,1.507234504071121,3.5827852860938947,6,rank__expectancy_total|rank__payoff_ratio_total|rank__profit_factor_is|rank__avg_win_total|rank__expectancy_oos|rank__profit_factor_total,0.45748996|0.04258117|0.06485773|0.16452113|0.12721723|0.14333278
2135,0.5259307655433866,0.6433760098512521,0.6720635323374026,0.7264189189189189,0.3452992277992278,0.3811196911196911,0.0,0.0,0.3577917890745292,1.3046921231092266,3.4948537452749044,4,rank__net_profit_oos|rank__profit_factor_total|rank__payoff_ratio_total|rank__expectancy_total,0.30237223|0.10303440|0.35779179|0.23680158
2136,0.5258943541983868,0.6940102334932987,0.6800837875185446,0.6399855212355213,0.3054198841698842,0.33456563706563713,0.015,0.0,0.29902918696291836,1.5287296863050557,4.322094523239242,5,rank__profit_factor_total|rank__avg_loss_total|rank__profit_factor_oos|rank__expectancy_oos|rank__net_profit_oos,0.28340412|0.29902919|0.09535485|0.17885654|0.14335530
2137,0.5258578808770291,0.6847838160235721,0.6931569862765898,0.6767905405405407,0.3448021235521236,0.3319884169884171,0.0,0.020994249258846243,0.4919884985176925,0.9339124630295094,2.362197729040989,3,rank__win_rate_total|rank__net_profit_total|rank__payoff_ratio_total,0.41562886|0.49198850|0.09238264
2138,0.5258037065722199,0.6627618532988797,0.6549763418711086,0.7009314671814673,0.3377992277992279,0.3631322393822394,0.03,0.0,0.22070678940674235,1.769382504377901,5.7449875196470455,6,rank__active_months|rank__profit_factor_oos|rank__avg_win_total|rank__win_rate_is|rank__trade_count_is|rank__win_rate_total,0.13223996|0.15573502|0.18895766|0.22070679|0.11804015|0.18432042
2139,0.5257294155586295,0.6425466689550969,0.684365210812244,0.7182191119691119,0.3223262548262548,0.3958928571428571,0.045,0.0,0.21342093425477296,1.8983593521083277,6.381430819800126,7,rank__profit_factor_is|rank__net_profit_is|rank__trade_count_oos|rank__trades_per_month|rank__avg_win_total|rank__payoff_ratio_total|rank__profit_factor_oos,0.18591683|0.09889354|0.12033014|0.09827973|0.17752009|0.10563873|0.21342093
2140,0.525713462389793,0.6502773108799721,0.6351429474245275,0.7377220077220077,0.3720559845559846,0.3656660231660231,0.03,0.0,0.3594849703797793,1.4491569471322772,3.59439334911276,6,rank__active_months|rank__trade_count_oos|rank__win_rate_is|rank__trades_per_month|rank__win_rate_total|rank__profit_factor_oos,0.35948497|0.04576952|0.09048928|0.34579415|0.02191719|0.13654489
2141,0.5256118894707861,0.6550312113740046,0.6837505571335082,0.7106660231660233,0.335680501930502,0.37498552123552137,0.045,0.0,0.23007634219065787,1.8620957953630897,6.000049114691013,7,rank__trade_count_is|rank__net_profit_total|rank__expectancy_is|rank__expectancy_total|rank__trade_count_total|rank__active_months|rank__payoff_ratio_total,0.17594197|0.13495450|0.09204990|0.23007634|0.07813956|0.20872008|0.08011764
2142,0.5253100395335885,0.6584670522295046,0.6684324988258916,0.7016843629343629,0.31726833976833974,0.38441602316602314,0.0,0.10560293625648107,0.6612058725129621,1.012190288789742,2.10301125275698,4,rank__expectancy_total|rank__trade_count_is|rank__avg_loss_total|rank__profit_factor_total,0.66120587|0.10688104|0.11583943|0.11607367
2143,0.5251830670324446,0.6818366939104492,0.6949390519910605,0.6464864864864864,0.29431949806949814,0.3521669884169883,0.015,0.0,0.2696445009020676,1.5773207438482562,4.699236564730902,5,rank__net_profit_oos|rank__avg_loss_total|rank__win_rate_oos|rank__trades_per_month|rank__win_rate_is,0.26964450|0.19657746|0.14893349|0.24348998|0.14135457
2144,0.5251673793934417,0.6539501062772309,0.669824192567792,0.6927654440154439,0.30665540540540537,0.38611003861003856,0.045,0.0,0.21670852033667984,1.8423102932748476,6.026169237960591,7,rank__net_profit_is|rank__profit_factor_is|rank__profit_factor_total|rank__net_profit_total|rank__win_rate_is|rank__expectancy_oos|rank__expectancy_total,0.15543318|0.10793906|0.15293323|0.02489252|0.18904418|0.21670852|0.15304930
2145,0.5251661704178118,0.6805186342719168,0.6851326448740196,0.6716457528957529,0.3290057915057915,0.3426399613899614,0.03,0.0,0.24973104656946163,1.700683842467522,5.098985826281251,6,rank__win_rate_is|rank__trades_per_month|rank__net_profit_total|rank__win_rate_oos|rank__expectancy_total|rank__profit_factor_oos,0.21183557|0.24973105|0.08215691|0.24421974|0.10650656|0.10555017
2146,0.5250606393774642,0.6437906802993297,0.6897235269110447,0.7223310810810811,0.33406853281853277,0.38826254826254836,0.045,0.0,0.23030361640685268,1.8191198228937895,5.685303718978834,7,rank__profit_factor_oos|rank__avg_loss_total|rank__trade_count_total|rank__expectancy_is|rank__trade_count_is|rank__net_profit_is|rank__profit_factor_is,0.23030362|0.17298840|0.09657409|0.22994942|0.08362930|0.14953054|0.03702464
2147,0.5250181169372691,0.6498774500907544,0.7021747552704247,0.7215637065637066,0.35418436293436295,0.36737934362934366,0.0,0.0,0.36531926515313745,1.314659047886578,3.509265174815619,4,rank__avg_win_total|rank__net_profit_is|rank__profit_factor_oos|rank__trades_per_month,0.14033956|0.36531927|0.17781647|0.31652470
2148,0.5249013212186335,0.6626433760280005,0.657880858393867,0.6995656370656371,0.3389864864864865,0.36057915057915063,0.03,0.0,0.2623156948935769,1.6060704914282713,4.593026082460544,6,rank__active_months|rank__avg_win_total|rank__profit_factor_is|rank__win_rate_total|rank__trade_count_is|rank__profit_factor_total,0.17006857|0.05748732|0.03031646|0.25800162|0.26231569|0.22181034
2149,0.5247164344102268,0.6458344132219979,0.6749270938927011,0.6978861003861005,0.30942084942084946,0.3884652509652511,0.0,0.0,0.44546624407417007,1.1683706197146053,2.9694212784224305,4,rank__expectancy_oos|rank__profit_factor_total|rank__win_rate_is|rank__net_profit_is,0.26890778|0.25511457|0.03051141|0.44546624
2150,0.5246521088131623,0.6993269010240079,0.7044615520690224,0.6567229729729729,0.3448021235521236,0.3119208494208493,0.03,0.0,0.33244819411074905,1.5894487469168024,4.300677042230262,6,rank__win_rate_oos|rank__avg_win_total|rank__win_rate_total|rank__net_profit_total|rank__payoff_ratio_total|rank__expectancy_is,0.19993871|0.08583397|0.25817764|0.33244819|0.07526198|0.04833950
2151,0.524559222902108,0.6623916118273819,0.6737566963610794,0.6778909266409266,0.30217181467181475,0.3757191119691119,0.045,0.0,0.22389696116061109,1.7873836107910157,5.569331724217672,7,rank__win_rate_oos|rank__win_rate_total|rank__profit_factor_total|rank__profit_factor_oos|rank__payoff_ratio_total|rank__net_profit_total|rank__avg_loss_total,0.22389696|0.18003448|0.03300021|0.15163033|0.03649918|0.21306207|0.16187676
2152,0.5245113040099004,0.6463083223055152,0.6637036778139153,0.7016843629343629,0.31426640926640925,0.3874179536679536,0.015,0.0,0.29882248681417994,1.5586553910596626,4.547157984396873,5,rank__net_profit_total|rank__expectancy_total|rank__profit_factor_total|rank__payoff_ratio_total|rank__trade_count_total,0.20049505|0.22625534|0.29882249|0.16530127|0.10912585
2153,0.5244593226277223,0.6538908676417912,0.675421320574585,0.7195559845559847,0.35616312741312744,0.36339285714285724,0.0,0.02535446324570631,0.5007089264914126,1.1773742016065682,2.8308157580673403,4,rank__profit_factor_oos|rank__trades_per_month|rank__profit_factor_is|rank__trade_count_total,0.17503354|0.06379917|0.26045836|0.50070893
2154,0.5244442315779428,0.6596370152794379,0.680645438965633,0.6844787644787645,0.31366312741312746,0.3708156370656371,0.015,0.0,0.33154122470421665,1.4416644688908768,3.9384705655137204,5,rank__trade_count_oos|rank__profit_factor_total|rank__win_rate_total|rank__trades_per_month|rank__payoff_ratio_total,0.22415551|0.33154122|0.14757330|0.03017408|0.26655588
2155,0.5244435085749641,0.6546461602436467,0.6890207823280585,0.7265733590733591,0.3596090733590734,0.3669642857142857,0.015,0.057132936728690215,0.5642658734573804,1.2395731116353172,2.657739836260259,5,rank__expectancy_total|rank__trades_per_month|rank__profit_factor_oos|rank__trade_count_is|rank__net_profit_is,0.17251598|0.56426587|0.06673642|0.05162794|0.14485379
2156,0.5242962705422858,0.6774974638644944,0.6863585390246267,0.6655067567567567,0.32262065637065646,0.3428861003861003,0.0,0.0,0.321491130844017,1.3462903369539156,3.7202967710226202,4,rank__win_rate_total|rank__net_profit_oos|rank__win_rate_oos|rank__expectancy_total,0.30286601|0.14808722|0.22755564|0.32149113
